//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47523.594,36054.457,2006.067,0.109,23,18,21,-0.336916,0.817773,0.466621
47530.422,36051.512,2025.848,-0.673,43,32,37,-0.936227,0.228109,-0.267293
47530.164,36050.945,2026.242,-0.718,59,42,46,-0.986681,-0.098549,0.129420
47530.184,36051.180,2026.162,-0.674,53,39,42,-0.965647,0.183747,-0.183747
47524.020,36054.414,2006.549,0.028,23,19,24,-0.517177,0.761898,0.389922
47531.848,36050.633,2030.565,-0.714,51,40,42,-0.697138,0.486492,0.526615
47532.074,36050.500,2030.990,-0.714,55,43,46,-0.729306,0.431630,0.530856
47525.711,36053.621,2011.555,-0.382,40,39,49,-0.761179,0.594130,0.260030
47530.348,36051.195,2020.953,-0.704,34,28,31,-0.888920,0.457197,-0.028156
47529.922,36050.703,2020.837,-0.699,36,29,32,-0.780414,0.522958,0.342738
47530.086,36051.246,2020.325,-0.663,32,24,27,-0.712954,0.354030,0.605277
47520.570,36056.711,1994.810,0.684,47,42,50,-0.370771,0.556973,0.743175
47541.250,36044.383,2043.582,-1.345,27,19,21,-0.717931,-0.300342,0.627989
47542.738,36043.738,2046.039,-1.248,41,34,40,-0.844698,0.177282,0.505031
47536.410,36048.605,2040.890,-0.674,52,41,46,-0.892345,-0.053132,0.448216
47536.438,36047.824,2040.771,-0.693,51,40,43,-0.857638,-0.077455,0.508387
47535.039,36047.793,2038.684,-0.756,43,34,38,-0.898677,0.134448,0.417496
47530.305,36051.281,2022.976,-0.667,38,29,33,-0.895208,0.445632,0.003944
47530.539,36051.746,2023.199,-0.668,36,28,33,-0.909522,0.349593,-0.224842
47530.090,36050.766,2023.140,-0.684,34,26,31,-0.918346,0.359721,0.165048
47524.832,36054.633,2007.664,-0.077,27,23,26,-0.683284,0.596834,0.420610
47524.566,36054.594,2007.358,-0.045,27,23,27,-0.668004,0.651591,0.359442
47524.090,36054.906,2005.590,0.145,23,18,22,-0.409174,0.803906,0.431638
47530.281,36051.871,2026.494,-0.647,42,31,35,-0.965980,0.225095,-0.127340
47522.766,36055.754,2003.260,0.321,34,29,34,-0.475237,0.653241,0.589428
47533.984,36048.984,2036.146,-0.853,51,40,44,-0.952810,-0.106159,0.284401
47527.324,36053.582,2016.047,-0.507,36,28,32,-0.814692,0.425680,0.393794
47527.184,36052.496,2017.113,-0.551,30,23,27,-0.799624,0.387745,0.458537
47531.508,36050.953,2029.721,-0.691,44,34,37,-0.887292,0.289759,0.358820
47530.539,36051.355,2027.240,-0.643,52,39,43,-0.933551,0.064702,0.352557
47532.781,36049.922,2033.334,-0.850,41,33,37,-0.773342,0.201407,0.601147
47533.113,36050.086,2033.602,-0.839,46,37,42,-0.760737,0.182148,0.622978
47521.691,36056.043,2000.056,0.459,27,22,24,-0.848704,0.482597,0.216336
47521.578,36056.125,1999.278,0.501,29,24,28,-0.819640,0.557708,0.130966
47522.000,36056.504,1999.814,0.444,31,25,28,-0.790101,0.591447,0.161030
47521.313,36055.813,1998.593,0.532,31,27,31,-0.771844,0.635555,-0.018079
47521.621,36056.145,1997.868,0.532,31,25,28,-0.838268,0.543553,-0.043095
47528.914,36051.602,2018.924,-0.637,63,53,58,-0.679544,0.251859,0.689048
47519.770,36056.688,1994.382,0.777,56,45,52,-0.245848,0.577820,0.778256
47520.742,36056.348,1995.179,0.685,44,40,48,-0.587383,0.631142,0.506597
47528.898,36052.258,2018.748,-0.622,65,57,63,-0.526014,0.142923,0.838381
47528.637,36052.066,2018.579,-0.614,51,41,46,-0.668260,0.206215,0.714775
47535.523,36048.164,2039.381,-0.758,47,35,39,-0.826847,-0.026227,0.561814
47530.094,36051.844,2024.127,-0.678,27,20,24,-0.846748,0.462561,-0.262784
47530.359,36052.055,2023.841,-0.678,30,23,28,-0.793931,0.553724,-0.251125
47523.891,36055.336,2004.352,0.233,113,100,106,-0.511421,0.787171,0.344688
47530.176,36052.094,2024.513,-0.680,32,25,28,-0.836233,0.547877,-0.023343
47523.480,36056.066,2003.469,0.277,43,36,41,-0.453147,0.583574,0.673869
47524.809,36055.207,2006.063,0.002,22,17,20,-0.627517,0.708592,0.322677
47524.848,36055.063,2006.531,0.002,21,17,21,-0.619222,0.760582,0.195139
47524.848,36054.906,2007.223,-0.077,24,20,23,-0.633174,0.731071,0.254217
47532.219,36050.707,2031.075,-0.752,52,40,43,-0.895756,0.165348,0.412652
47526.609,36054.273,2012.790,-0.378,26,19,23,-0.785788,0.575005,0.227832
47526.098,36053.625,2012.822,-0.413,27,21,24,-0.749299,0.621026,0.229952
47531.168,36051.195,2028.867,-0.662,43,34,37,-0.815545,0.259421,0.517288
47532.070,36050.926,2030.576,-0.730,50,40,42,-0.861568,0.259838,0.436102
47532.727,36050.805,2032.184,-0.786,45,36,40,-0.957246,0.222337,0.185059
47522.492,36056.238,2002.321,0.368,25,20,24,-0.677746,0.684125,0.269504
47522.371,36055.777,2002.899,0.335,26,21,25,-0.552577,0.626930,0.549197
47529.336,36051.609,2019.403,-0.658,72,62,67,-0.687746,0.258898,0.678216
47528.820,36052.500,2018.703,-0.616,61,52,59,-0.610318,0.135792,0.780431
47521.695,36056.598,1996.512,0.563,27,20,24,-0.840974,0.470637,0.266951
47521.543,36056.801,1995.940,0.611,31,25,29,-0.794695,0.469080,0.385258
47521.180,36056.594,1995.520,0.611,35,30,37,-0.732603,0.538340,0.416514
47521.855,36056.563,1997.260,0.491,28,21,26,-0.833929,0.533891,0.139724
47545.566,36042.016,2050.167,-1.277,134,143,166,-0.188634,0.199186,0.961635
47545.051,36042.371,2049.900,-1.305,81,78,90,-0.333966,0.286469,0.897999
47543.492,36042.922,2047.739,-1.199,36,30,35,-0.808234,0.183483,0.559546
47544.188,36042.660,2049.122,-1.229,52,42,47,-0.757837,0.495950,0.423930
47535.066,36049.188,2038.144,-0.733,39,31,35,-0.908513,0.185147,0.374600
47535.406,36048.961,2039.164,-0.733,38,30,33,-0.927516,0.043293,0.371269
47535.254,36049.004,2038.679,-0.732,39,31,35,-0.933130,0.135653,0.332967
47530.504,36051.973,2025.662,-0.665,27,18,22,-0.940279,0.292379,0.174329
47526.680,36054.273,2013.166,-0.405,26,19,21,-0.840812,0.489838,0.230422
47526.539,36053.484,2014.631,-0.483,39,32,36,-0.827586,0.477153,0.295678
47526.547,36053.793,2014.300,-0.453,34,27,31,-0.838483,0.452688,0.303347
47526.813,36053.492,2015.398,-0.488,40,31,36,-0.771345,0.528784,0.354140
47533.328,36050.281,2034.132,-0.872,48,38,41,-0.931756,0.266417,0.246683
47526.016,36053.977,2011.604,-0.346,39,38,48,-0.763173,0.611468,0.208983
47522.129,36056.098,2001.515,0.397,23,18,21,-0.803248,0.519192,0.291947
47520.734,36057.695,1994.153,0.691,37,30,34,-0.492547,0.660652,0.566513
47542.004,36044.277,2044.653,-1.309,28,22,26,-0.942524,-0.165044,0.290532
47542.684,36044.313,2045.751,-1.223,36,29,33,-0.780674,0.097767,0.617243
47542.797,36044.598,2045.931,-1.223,39,31,35,-0.881186,0.085186,0.465032
47542.891,36043.480,2046.516,-1.220,42,35,39,-0.879098,0.199459,0.432900
47542.992,36044.055,2046.433,-1.215,48,39,44,-0.892592,0.126297,0.432815
47535.445,36050.250,2038.486,-0.753,34,27,30,-0.914753,0.177829,0.362772
47534.930,36049.766,2037.849,-0.784,37,28,33,-0.912108,0.017012,0.409598
47535.832,36048.516,2039.752,-0.758,40,30,33,-0.798387,0.052469,0.599854
47539.996,36045.598,2043.045,-1.121,31,22,26,-0.600839,-0.408836,0.686910
47530.328,36051.855,2023.640,-0.678,29,22,26,-0.855989,0.351373,-0.379236
47530.613,36052.617,2024.758,-0.652,30,24,27,-0.774356,0.625610,0.094789
47531.023,36051.504,2028.197,-0.635,38,30,34,-0.915925,0.111900,0.385435
47527.328,36054.098,2015.610,-0.518,35,28,31,-0.757603,0.526249,0.386133
47527.633,36053.934,2016.348,-0.536,32,24,27,-0.757748,0.512257,0.404241
47531.086,36051.699,2028.576,-0.665,41,32,36,-0.704024,0.397353,0.588610
47531.039,36051.785,2028.394,-0.665,38,30,36,-0.936337,0.272110,0.221874
47531.559,36051.699,2029.387,-0.697,43,34,37,-0.908180,0.240529,0.342572
47532.168,36051.488,2030.661,-0.728,45,36,39,-0.946196,0.195247,0.258053
47522.160,36056.508,2000.835,0.384,30,24,28,-0.768063,0.585116,0.260227
47530.602,36051.988,2020.801,-0.654,36,28,31,-0.938676,0.342158,0.042608
47529.414,36053.055,2018.670,-0.651,64,56,64,-0.344278,0.468028,0.813893
47530.484,36051.711,2022.760,-0.668,40,32,35,-0.871459,0.482892,-0.085879
47539.434,36047.203,2043.427,-0.828,62,50,51,-0.473935,-0.281253,0.834436
47538.832,36047.578,2043.195,-0.717,58,44,44,-0.578551,-0.471225,0.665752
47537.938,36047.625,2042.492,-0.634,72,55,52,-0.603104,-0.343005,0.720148
47537.098,36048.160,2041.838,-0.602,71,55,55,-0.685679,0.055828,0.725760
47534.848,36049.777,2037.504,-0.823,37,28,33,-0.974318,0.008247,0.225024
47535.414,36049.695,2039.148,-0.719,30,23,27,-0.961971,0.041067,0.270049
47538.566,36047.984,2043.209,-0.658,75,61,62,-0.693442,-0.206326,0.690339
47530.582,36052.352,2023.714,-0.679,31,24,28,-0.854616,0.486016,-0.182813
47530.711,36052.402,2025.480,-0.667,24,17,21,-0.785344,0.609192,0.110095
47523.824,36056.184,2003.600,0.277,55,47,54,-0.429693,0.518595,0.739204
47532.258,36051.445,2031.047,-0.730,46,36,38,-0.942427,0.080179,0.324658
47532.391,36051.648,2031.390,-0.761,38,29,35,-0.840478,0.009505,0.541762
47527.113,36054.625,2013.985,-0.509,25,20,23,-0.744597,0.629083,0.223223
47527.332,36054.359,2015.105,-0.514,32,26,30,-0.779478,0.528759,0.335899
47531.020,36052.293,2027.662,-0.687,30,24,28,-0.846061,0.462186,0.265642
47531.023,36051.922,2028.104,-0.659,36,29,34,-0.869593,0.268618,0.414309
47532.379,36052.082,2030.829,-0.744,38,32,40,-0.964758,0.263116,-0.003604
47533.504,36050.406,2034.621,-0.885,45,36,39,-0.926750,0.243432,0.286139
47533.637,36051.047,2034.372,-0.887,32,25,29,-0.856809,0.460894,0.231203
47525.316,36054.676,2008.477,-0.108,30,24,27,-0.835283,0.507840,0.210716
47523.219,36056.918,2002.275,0.348,26,22,26,-0.773938,0.564164,0.287644
47521.934,36057.117,1996.375,0.520,27,19,22,-0.781029,0.545607,0.303822
47521.605,36057.281,1995.370,0.619,34,28,32,-0.764418,0.551990,0.333125
47544.105,36043.805,2048.142,-1.204,37,29,33,-0.823853,0.286082,0.489309
47536.652,36048.754,2041.308,-0.611,59,47,52,-0.791159,0.052555,0.609349
47536.531,36048.934,2041.083,-0.611,54,43,48,-0.839545,0.161965,0.518586
47535.250,36050.422,2038.105,-0.753,33,25,29,-0.788769,0.058480,0.611902
47522.871,36056.215,2002.784,0.325,26,20,24,-0.492697,0.657490,0.570049
47540.984,36045.613,2043.930,-1.132,27,21,23,-0.631920,-0.311919,0.709495
47524.699,36056.012,2004.476,0.174,69,64,69,-0.602804,0.695289,0.391410
47524.496,36055.969,2004.143,0.216,78,75,79,-0.568316,0.672256,0.474435
47531.332,36052.957,2026.551,-0.691,22,15,19,-0.656381,0.749527,0.085868
47531.055,36052.660,2027.170,-0.666,26,22,26,-0.726123,0.620330,0.296540
47526.340,36055.238,2010.451,-0.356,25,19,21,-0.784419,0.446615,0.430375
47532.992,36051.281,2032.740,-0.873,40,33,38,-0.871477,0.361717,0.331192
47527.137,36054.871,2013.444,-0.483,25,18,20,-0.775716,0.570333,0.270158
47533.762,36050.992,2035.001,-0.879,31,24,28,-0.763787,0.446496,0.466123
47522.762,36057.082,2001.132,0.375,32,26,31,-0.578118,0.773449,0.259917
47522.645,36057.711,1998.466,0.428,25,19,23,-0.839505,0.542724,-0.026106
47522.535,36057.551,1998.964,0.417,30,25,30,-0.827245,0.552940,0.099616
47522.609,36057.289,1999.939,0.399,31,27,32,-0.780704,0.598083,0.181099
47522.207,36056.977,1999.294,0.441,33,28,31,-0.796399,0.569295,0.204087
47530.641,36052.074,2021.271,-0.650,35,28,31,-0.887714,0.447385,0.108671
47546.563,36041.332,2050.466,-1.057,155,151,164,-0.132293,0.217063,0.967152
47529.961,36052.434,2019.579,-0.640,87,76,81,-0.694290,0.384250,0.608534
47545.484,36042.598,2049.997,-1.254,93,93,108,-0.261573,0.236395,0.935787
47530.809,36052.066,2022.145,-0.642,39,32,36,-0.923026,0.381623,-0.048858
47530.848,36052.289,2022.187,-0.636,37,29,34,-0.982682,0.092842,-0.160364
47530.645,36052.043,2022.819,-0.653,38,30,34,-0.933860,0.325957,-0.147162
47542.016,36044.664,2044.790,-1.309,30,24,28,-0.933551,0.064702,0.352557
47541.867,36044.844,2044.564,-1.242,29,23,27,-0.810268,-0.153697,0.565546
47541.543,36045.422,2044.387,-1.242,27,21,23,-0.668182,-0.185862,0.720408
47536.578,36049.680,2040.866,-0.643,44,36,40,-0.774788,0.187966,0.603632
47535.543,36050.578,2038.704,-0.739,33,26,29,-0.984634,0.097144,0.145117
47538.563,36048.344,2043.195,-0.594,75,62,63,-0.770285,0.148651,0.620132
47538.289,36048.520,2042.720,-0.577,75,60,62,-0.762442,0.178769,0.621871
47525.422,36055.238,2007.832,-0.115,20,14,18,-0.705120,0.680324,0.199913
47524.445,36055.543,2004.902,0.151,33,26,30,-0.516518,0.760926,0.392684
47530.770,36052.664,2023.459,-0.660,27,20,23,-0.842331,0.533712,-0.075031
47534.152,36051.160,2035.505,-0.878,31,24,29,-0.907896,0.357656,0.218648
47534.301,36050.922,2036.306,-0.888,34,26,31,-0.909843,0.130378,0.393938
47527.719,36055.082,2014.348,-0.563,25,19,22,-0.642514,0.748840,0.162527
47532.512,36051.980,2031.450,-0.744,33,26,31,-0.822119,0.169216,0.543587
47527.824,36054.426,2015.937,-0.537,27,19,21,-0.691381,0.595217,0.409523
47532.902,36051.617,2032.292,-0.832,38,32,37,-0.879042,0.307135,0.364628
47526.641,36055.273,2011.037,-0.373,32,27,33,-0.815962,0.407183,0.410376
47526.980,36055.367,2011.747,-0.459,41,35,41,-0.827827,0.484848,0.282178
47523.043,36057.344,2000.741,0.374,28,23,27,-0.585116,0.768063,0.260227
47529.668,36053.555,2018.491,-0.682,50,42,48,-0.477899,0.474592,0.739172
47530.152,36053.168,2019.067,-0.664,135,132,146,-0.620374,0.443125,0.647129
47530.930,36052.609,2020.909,-0.656,29,22,25,-0.891695,0.427956,0.147423
47530.891,36052.805,2022.053,-0.677,32,25,30,-0.972666,0.171647,-0.156389
47543.125,36044.934,2046.726,-1.141,46,36,42,-0.875267,0.006661,0.483595
47542.215,36044.664,2045.483,-1.231,30,23,26,-0.836039,0.099289,0.539612
47539.867,36047.730,2043.849,-0.768,73,63,66,-0.349583,-0.164262,0.922394
47537.695,36048.930,2042.148,-0.565,66,52,55,-0.563399,0.163761,0.809792
47536.797,36049.906,2041.045,-0.599,49,40,44,-0.736983,0.420426,0.529243
47534.652,36050.953,2037.054,-0.865,37,28,33,-0.914819,0.001290,0.403862
47535.340,36050.883,2038.551,-0.739,38,32,37,-0.891819,-0.150791,0.426522
47540.348,36046.781,2043.866,-0.945,43,33,37,-0.573002,-0.186948,0.797947
47532.449,36052.434,2030.897,-0.801,32,24,28,-0.868688,0.482286,-0.113058
47532.414,36052.328,2031.046,-0.801,32,24,29,-0.843451,0.468584,0.262714
47528.629,36054.633,2016.531,-0.633,25,21,24,-0.484495,0.790322,0.375041
47532.602,36052.480,2030.026,-0.788,45,44,56,-0.747122,0.596737,0.292769
47534.371,36051.547,2035.265,-0.878,35,27,33,-0.815475,0.484237,0.317041
47530.977,36053.176,2020.397,-0.692,45,31,32,-0.837154,0.403656,0.369102
47530.539,36053.574,2019.483,-0.735,136,122,132,-0.769576,0.401872,0.496238
47542.078,36045.660,2044.898,-1.158,29,19,23,-0.787434,0.164742,0.593976
47542.430,36045.996,2045.188,-1.158,25,18,21,-0.652625,0.336891,0.678665
47523.449,36056.914,2002.713,0.332,29,24,29,-0.661484,0.457177,0.594498
47537.035,36049.551,2041.616,-0.574,57,46,49,-0.687949,0.179265,0.703271
47535.832,36050.508,2039.912,-0.681,36,28,31,-0.853050,0.095736,0.512973
47531.031,36053.027,2023.768,-0.670,22,15,17,-0.759442,0.647039,-0.067730
47528.359,36054.871,2015.836,-0.590,24,18,21,-0.436751,0.780956,0.446493
47533.324,36052.086,2032.755,-0.873,32,26,31,-0.814899,0.409841,0.409841
47533.387,36052.355,2032.551,-0.888,26,22,28,-0.750554,0.494348,0.438508
47533.758,36051.660,2033.736,-0.925,29,23,27,-0.750797,0.487936,0.445221
47533.934,36051.359,2034.767,-0.879,29,23,28,-0.750588,0.583433,0.310200
47522.953,36058.293,1998.818,0.421,33,28,33,-0.876719,0.475296,0.073873
47522.031,36058.336,1994.657,0.631,31,30,34,-0.707278,0.524218,0.474292
47546.582,36043.102,2050.153,-1.125,75,62,69,-0.169389,0.164295,0.971758
47546.215,36043.105,2050.057,-1.183,69,58,66,-0.279776,0.188814,0.941315
47531.195,36053.219,2023.022,-0.703,32,27,32,-0.838029,0.542254,0.060563
47545.871,36043.457,2049.870,-1.284,64,56,66,-0.249703,0.161573,0.954747
47542.996,36044.988,2046.247,-1.177,39,32,36,-0.915198,0.097420,0.391052
47543.211,36045.242,2046.771,-1.141,42,32,38,-0.722442,0.261984,0.639877
47543.273,36045.852,2046.508,-1.107,28,21,24,-0.653050,0.491886,0.575825
47543.113,36045.789,2046.266,-1.107,27,20,23,-0.903206,0.251135,0.348065
47542.730,36045.133,2045.778,-1.164,36,28,32,-0.736693,0.155810,0.658032
47539.215,36048.273,2043.649,-0.628,73,62,66,-0.337949,0.094840,0.936374
47537.289,36049.738,2041.732,-0.574,56,45,49,-0.518752,0.224946,0.824800
47535.730,36051.066,2039.692,-0.718,42,33,37,-0.916964,0.038262,0.397131
47535.715,36051.418,2039.571,-0.718,46,38,43,-0.949310,0.211109,0.232901
47541.559,36046.453,2044.676,-1.114,30,21,23,-0.438671,-0.123509,0.890120
47524.918,36056.563,2003.967,0.247,148,151,157,-0.632829,0.301117,0.713341
47528.977,36054.773,2016.847,-0.663,32,28,33,-0.529902,0.754906,0.386421
47529.230,36054.289,2017.666,-0.685,35,31,38,-0.500409,0.638569,0.584653
47526.434,36055.590,2010.160,-0.360,27,22,27,-0.714672,0.620679,0.322494
47534.383,36051.941,2035.058,-0.900,33,26,32,-0.968809,0.217696,0.118396
47523.531,36057.621,2001.898,0.359,28,24,27,-0.640105,0.734008,0.226932
47522.742,36057.969,1996.643,0.511,28,22,27,-0.687795,0.717378,0.110935
47529.422,36054.113,2018.012,-0.710,33,27,33,-0.396681,0.574446,0.716000
47544.590,36044.672,2048.541,-1.151,51,40,44,-0.872511,0.270675,0.406768
47530.895,36052.707,2022.986,-0.660,28,21,25,-0.900640,0.430623,-0.058413
47540.762,36048.008,2044.087,-0.727,50,40,44,-0.539839,0.009519,0.841714
47538.504,36048.793,2042.967,-0.594,73,59,62,-0.741247,0.254458,0.621131
47539.012,36048.113,2043.603,-0.670,76,65,68,-0.373453,-0.070943,0.924932
47538.762,36048.574,2043.314,-0.594,72,59,62,-0.466546,0.370351,0.803228
47535.426,36051.152,2038.844,-0.739,37,30,34,-0.897246,0.189886,0.398615
47535.301,36051.461,2038.390,-0.784,42,36,41,-0.882055,0.195849,0.428511
47523.641,36057.469,2002.545,0.353,39,32,36,-0.584096,0.570552,0.577324
47525.965,36055.848,2007.709,-0.131,20,15,18,-0.796067,0.599579,0.082352
47531.320,36053.371,2024.220,-0.681,21,14,16,-0.719505,0.690551,0.073833
47524.723,36056.922,2003.732,0.247,52,50,55,-0.569753,0.301634,0.764459
47528.305,36055.398,2013.830,-0.632,27,21,25,-0.413227,0.884217,0.217722
47532.773,36052.777,2029.956,-0.788,38,36,45,-0.706140,0.590919,0.390105
47533.816,36052.402,2032.852,-0.908,26,20,28,-0.545142,0.714153,0.439096
47533.957,36052.473,2032.958,-0.908,24,19,26,-0.782399,0.547520,0.296772
47527.621,36055.629,2012.452,-0.545,34,28,32,-0.697116,0.591141,0.405685
47527.816,36055.633,2012.750,-0.583,30,25,29,-0.593404,0.603548,0.532542
47546.020,36044.234,2049.833,-1.213,50,42,48,-0.276815,0.128474,0.952296
47523.738,36057.875,2001.520,0.359,26,21,25,-0.624399,0.746462,0.230042
47523.918,36057.777,2002.265,0.353,31,24,27,-0.617760,0.726870,0.300055
47544.504,36045.094,2048.078,-1.102,47,37,39,-0.765075,0.368731,0.527918
47539.449,36048.480,2043.661,-0.638,68,58,62,-0.317508,0.419730,0.850303
47537.211,36050.117,2041.469,-0.548,51,41,45,-0.705290,0.407978,0.579758
47535.090,36051.672,2037.687,-0.831,44,36,41,-0.910615,0.269542,0.313252
47532.023,36053.637,2025.368,-0.718,23,18,21,-0.647576,0.747203,0.149441
47525.801,36057.141,2004.508,0.139,67,58,65,-0.598869,0.478089,0.642485
47523.207,36058.555,1999.388,0.415,39,34,39,-0.819871,0.517245,0.245498
47522.922,36058.211,1998.451,0.428,28,22,26,-0.899978,0.431608,-0.061269
47522.969,36059.438,1994.906,0.533,27,23,30,-0.596295,0.576024,0.559132
47529.797,36054.418,2017.885,-0.710,30,23,28,-0.453147,0.583574,0.673869
47545.590,36044.320,2049.713,-1.271,45,36,43,-0.254873,0.210787,0.943720
47545.168,36044.438,2049.590,-1.256,45,36,41,-0.469694,0.373511,0.799923
47531.543,36053.957,2022.699,-0.773,35,28,33,-0.843493,0.527363,0.102024
47542.621,36046.738,2045.066,-1.083,33,24,26,-0.764109,-0.323339,0.558202
47544.293,36045.520,2047.499,-1.042,37,27,29,-0.618056,0.490066,0.614688
47544.531,36045.715,2047.663,-1.042,46,34,35,-0.828490,0.331711,0.451189
47541.723,36047.711,2044.828,-0.853,52,43,45,-0.591704,-0.222083,0.774961
47540.738,36049.066,2043.969,-0.617,41,33,38,-0.375939,0.274091,0.885180
47537.488,36050.563,2041.496,-0.556,48,39,43,-0.720148,0.343005,0.603104
47538.469,36049.664,2042.571,-0.485,66,52,55,-0.630609,0.343820,0.695788
47526.207,36056.938,2005.179,0.086,66,54,56,-0.718553,0.580433,0.383119
47525.355,36057.020,2004.208,0.203,68,63,69,-0.598765,0.332647,0.728578
47526.031,36056.508,2006.176,-0.021,25,19,22,-0.676677,0.695605,0.241332
47534.309,36052.145,2034.317,-0.922,28,21,25,-0.862302,0.408943,0.298666
47529.637,36055.000,2017.167,-0.736,35,29,34,-0.461436,0.785251,0.412864
47534.094,36053.035,2032.525,-0.883,24,21,28,-0.701851,0.518469,0.488462
47527.086,36056.219,2010.397,-0.446,25,19,22,-0.746769,0.650991,0.136184
47526.715,36056.410,2009.366,-0.342,26,21,24,-0.644082,0.683216,0.344054
47527.289,36056.426,2010.941,-0.482,27,22,26,-0.766700,0.594231,0.243023
47527.465,36056.586,2010.945,-0.531,31,26,31,-0.625926,0.713265,0.315389
47527.852,36056.285,2012.179,-0.623,33,27,30,-0.757229,0.505364,0.413777
47524.012,36059.086,2000.232,0.373,33,26,30,-0.710268,0.517315,0.477393
47523.273,36058.914,1998.247,0.441,32,26,29,-0.737734,0.644937,-0.199513
47523.180,36058.813,1998.583,0.441,33,28,32,-0.853825,0.511725,0.095503
47523.387,36059.055,1998.484,0.441,33,27,31,-0.690123,0.723583,-0.012548
47523.461,36058.828,1996.469,0.494,34,28,31,-0.750666,0.619573,0.229413
47523.430,36059.035,1998.868,0.429,38,33,38,-0.751676,0.635799,0.175340
47523.355,36058.664,1997.391,0.451,31,25,28,-0.779979,0.614215,-0.119883
47523.129,36058.344,1996.592,0.494,34,29,32,-0.705670,0.648065,0.286429
