//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47713.852,36106.637,2054.756,3.141,43,37,37,0.191082,-0.338286,0.921439
47714.090,36105.215,2053.678,2.944,37,31,32,0.449351,-0.649805,0.613055
47715.383,36102.293,2043.256,1.907,35,31,32,0.738858,-0.635761,0.223376
47714.980,36103.836,2047.882,2.258,33,29,29,0.666883,-0.679801,0.305184
47714.160,36103.480,2048.833,2.296,35,30,31,0.650307,-0.689228,0.319477
47715.121,36099.305,2037.622,1.629,31,26,25,0.867055,-0.399120,0.298193
47713.172,36103.227,2051.169,2.546,31,28,29,0.651187,-0.717410,0.247546
47713.852,36105.930,2054.416,3.139,42,36,36,0.259850,-0.468961,0.844129
47714.980,36100.199,2039.316,1.623,29,25,24,0.811407,-0.481128,0.331867
47714.387,36101.441,2043.963,1.962,28,23,25,0.776646,-0.594451,0.208444
47714.227,36102.430,2046.646,2.109,37,32,32,0.766512,-0.568908,0.297999
47713.617,36105.203,2053.980,3.024,37,31,32,0.372492,-0.589096,0.717088
47714.723,36098.426,2038.015,1.654,31,26,26,0.858443,-0.385139,0.338737
47714.906,36098.590,2037.387,1.654,33,28,27,0.873075,-0.379399,0.306262
47715.133,36100.500,2039.374,1.621,31,25,24,0.811779,-0.496525,0.307373
47713.902,36102.078,2046.732,2.044,38,32,33,0.765967,-0.543433,0.343476
47714.301,36100.160,2040.674,1.698,25,21,21,0.762033,-0.541998,0.354321
47714.348,36101.113,2043.153,1.883,27,23,24,0.754268,-0.624700,0.202064
47714.254,36097.309,2037.868,1.663,37,31,30,0.873952,-0.361477,0.324872
47714.402,36097.195,2037.173,1.679,38,32,31,0.882014,-0.363360,0.300035
47714.676,36097.855,2037.100,1.703,37,31,30,0.881342,-0.364328,0.300835
47713.031,36102.699,2049.533,2.335,34,30,33,0.686700,-0.673954,0.272450
47713.461,36103.770,2052.126,2.621,32,28,30,0.549047,-0.714923,0.432935
47713.336,36104.078,2052.920,2.699,36,32,32,0.480838,-0.681886,0.551205
47712.691,36104.762,2054.073,2.917,42,35,37,0.330307,-0.565550,0.755678
47713.695,36100.105,2042.251,1.778,20,18,19,0.771387,-0.597553,0.218844
47713.141,36104.305,2053.422,2.836,35,30,31,0.402785,-0.614951,0.677938
47713.770,36100.551,2043.821,1.891,27,23,25,0.790481,-0.591731,0.158096
47713.363,36101.363,2046.883,2.057,30,25,26,0.786874,-0.473417,0.395861
47712.988,36102.422,2048.910,2.219,31,28,30,0.683858,-0.657991,0.315254
47712.621,36103.332,2052.683,2.679,35,31,32,0.520487,-0.684499,0.510445
47711.695,36106.883,2055.020,2.930,87,78,75,0.189851,-0.260874,0.946521
47714.012,36097.910,2039.118,1.637,29,25,24,0.829813,-0.365118,0.422019
47714.059,36098.973,2039.810,1.656,25,22,23,0.796062,-0.421444,0.434362
47714.352,36098.906,2039.285,1.640,28,24,23,0.814899,-0.409841,0.409841
47712.738,36104.211,2053.607,2.778,37,31,33,0.340132,-0.603774,0.720949
47713.953,36096.125,2037.529,1.706,46,39,39,0.858739,-0.375988,0.348137
47712.945,36100.777,2047.034,2.053,24,21,21,0.798351,-0.420949,0.430626
47713.406,36100.121,2044.163,1.898,24,20,22,0.837573,-0.530609,0.130094
47712.980,36099.578,2045.109,1.903,27,23,24,0.856408,-0.499933,0.128968
47711.984,36103.801,2053.623,2.672,36,32,32,0.354264,-0.612207,0.706895
47713.727,36097.164,2038.994,1.655,34,28,27,0.815735,-0.367319,0.446826
47713.781,36096.719,2038.511,1.680,42,35,34,0.832994,-0.366895,0.414135
47711.957,36102.516,2052.156,2.471,36,32,32,0.551016,-0.704168,0.447804
47714.141,36095.914,2036.221,1.666,44,38,36,0.901546,-0.345617,0.260316
47713.816,36102.813,2047.979,2.183,30,26,27,0.697062,-0.625234,0.350980
47712.723,36099.316,2046.221,1.986,30,25,25,0.846767,-0.444282,0.292576
47712.191,36101.828,2049.594,2.291,33,28,32,0.728327,-0.612566,0.307087
47713.422,36099.672,2041.649,1.771,21,18,19,0.767876,-0.573920,0.284575
47714.238,36096.555,2036.898,1.684,42,36,35,0.885088,-0.359144,0.296031
47712.199,36102.512,2051.693,2.475,35,32,33,0.596135,-0.711092,0.372789
47712.816,36098.016,2040.785,1.729,22,19,20,0.774274,-0.418923,0.474345
47712.410,36102.320,2050.465,2.394,34,30,31,0.687746,-0.678216,0.258898
47711.039,36105.375,2054.693,2.780,58,50,50,0.190792,-0.365805,0.910925
47713.617,36094.418,2036.481,1.737,45,39,36,0.879286,-0.381577,0.285052
47711.484,36104.180,2054.058,2.750,41,35,36,0.256756,-0.521292,0.813838
47711.684,36102.719,2052.775,2.610,38,34,33,0.466201,-0.676744,0.569802
47712.824,36099.328,2045.854,1.986,29,23,24,0.860205,-0.468251,0.201961
47713.859,36094.875,2035.896,1.665,45,39,37,0.914427,-0.348832,0.205280
47712.430,36101.234,2048.152,2.156,25,22,22,0.761184,-0.473080,0.443615
47713.449,36095.855,2038.501,1.693,48,42,41,0.825323,-0.407117,0.391276
47712.219,36101.406,2048.644,2.185,28,24,25,0.756609,-0.494012,0.428362
47712.434,36098.801,2045.336,1.958,27,23,24,0.840705,-0.524893,0.133051
47712.117,36098.258,2045.708,1.958,27,23,23,0.821377,-0.552025,0.143556
47710.492,36104.250,2054.289,2.633,54,45,45,0.196623,-0.439075,0.876671
47712.781,36095.879,2039.452,1.738,46,38,37,0.749367,-0.401739,0.526360
47710.992,36102.570,2053.025,2.551,43,38,36,0.380291,-0.630526,0.676621
47710.750,36102.965,2053.440,2.551,41,36,35,0.320730,-0.591496,0.739773
47713.293,36093.152,2034.741,1.627,50,43,41,0.874898,-0.454246,0.167969
47713.555,36093.941,2035.639,1.663,48,42,40,0.895734,-0.385561,0.221368
47711.738,36097.516,2043.280,1.995,26,21,23,0.831178,-0.528659,0.172226
47712.672,36092.719,2036.730,1.765,55,48,46,0.792106,-0.496472,0.355082
47711.020,36101.426,2051.587,2.411,29,26,27,0.619454,-0.646169,0.445806
47712.906,36092.531,2035.673,1.634,52,45,44,0.823796,-0.512755,0.241749
47712.277,36097.027,2040.854,1.763,27,24,24,0.764261,-0.423862,0.486051
47712.145,36098.492,2046.699,2.067,32,26,27,0.825289,-0.463734,0.322256
47711.602,36099.313,2048.105,2.096,27,24,25,0.793429,-0.344621,0.501704
47713.152,36095.336,2038.544,1.754,42,36,33,0.793553,-0.412130,0.447686
47711.492,36101.129,2049.922,2.277,34,28,30,0.739351,-0.573606,0.352613
47712.539,36095.238,2039.157,1.774,49,42,40,0.749197,-0.414764,0.516405
47710.961,36101.754,2052.197,2.411,35,30,29,0.514358,-0.678550,0.524410
47709.988,36103.145,2053.795,2.602,53,45,45,0.253673,-0.536915,0.804594
47711.648,36097.934,2046.898,2.109,29,23,25,0.765849,-0.567592,0.302183
47711.391,36098.348,2048.111,2.098,29,26,27,0.766010,-0.432820,0.475285
47712.824,36094.484,2038.167,1.811,34,29,26,0.768629,-0.435719,0.468358
47712.320,36092.723,2037.477,1.815,54,46,45,0.757837,-0.495950,0.423930
47711.266,36101.203,2050.695,2.322,30,26,27,0.673248,-0.626931,0.392039
47711.676,36097.512,2045.029,2.005,25,22,22,0.796463,-0.594047,0.112942
47711.129,36100.434,2049.680,2.224,28,24,25,0.769720,-0.469022,0.433070
47712.539,36092.156,2035.958,1.709,51,44,43,0.807660,-0.533772,0.250546
47709.922,36104.727,2054.596,2.653,62,54,54,0.187359,-0.402313,0.896126
47708.754,36104.703,2054.833,2.578,69,59,59,0.249735,-0.402268,0.880802
47711.172,36096.715,2043.554,2.061,27,23,24,0.805196,-0.561658,0.190264
47711.090,36097.172,2046.478,2.098,31,25,26,0.734952,-0.637794,0.230358
47710.281,36101.320,2052.237,2.444,37,31,28,0.475688,-0.630329,0.613520
47712.488,36091.742,2035.273,1.594,59,51,49,0.789600,-0.558192,0.254861
47712.738,36091.965,2034.369,1.499,52,45,44,0.822858,-0.535990,0.188729
47710.969,36100.629,2050.306,2.275,29,25,26,0.706061,-0.573778,0.415038
47710.852,36098.504,2048.899,2.175,25,23,24,0.710683,-0.432373,0.554962
47712.160,36095.656,2040.172,1.787,42,36,33,0.739220,-0.413239,0.531778
47711.535,36094.414,2040.020,1.907,44,38,34,0.747221,-0.408919,0.523876
47710.660,36096.438,2045.478,2.129,33,27,27,0.710738,-0.673576,0.202847
47710.383,36095.375,2043.203,2.192,35,29,28,0.753878,-0.598341,0.271396
47711.676,36097.668,2046.006,2.053,27,22,23,0.763508,-0.612349,0.205145
47711.063,36097.461,2047.302,2.109,34,29,30,0.715906,-0.612011,0.336038
47711.699,36093.266,2038.707,1.871,45,40,37,0.743182,-0.459751,0.486117
47710.563,36099.934,2050.184,2.278,22,22,23,0.701773,-0.485073,0.521746
47710.094,36096.086,2046.089,2.111,35,29,29,0.666524,-0.704341,0.244234
47711.035,36096.645,2044.706,2.076,32,27,27,0.774811,-0.615952,0.142373
47709.914,36101.352,2052.485,2.444,47,41,38,0.463928,-0.621362,0.631411
47712.242,36090.973,2033.920,1.381,51,43,42,0.798394,-0.553450,0.237193
47711.547,36096.043,2041.050,1.882,33,28,28,0.767198,-0.433491,0.472751
47709.535,36102.023,2053.199,2.520,41,36,36,0.324145,-0.572495,0.753113
47712.043,36091.145,2035.298,1.554,57,49,47,0.781390,-0.567569,0.259415
47711.441,36092.398,2038.308,1.906,48,42,40,0.729490,-0.507831,0.458206
47710.371,36100.414,2051.009,2.328,25,24,25,0.643776,-0.596711,0.479050
47711.090,36095.813,2041.867,1.944,34,28,29,0.802590,-0.483469,0.349438
47710.188,36100.730,2051.622,2.403,30,26,26,0.587260,-0.590645,0.553412
47710.391,36095.727,2044.095,2.131,36,30,30,0.742149,-0.629654,0.229675
47711.414,36093.746,2039.747,2.020,50,42,40,0.738107,-0.437580,0.513538
47709.875,36099.598,2050.723,2.293,28,26,26,0.635272,-0.534168,0.557759
47711.277,36095.164,2040.868,1.859,39,33,30,0.756476,-0.403563,0.514665
47711.645,36091.867,2037.440,1.844,54,46,45,0.722279,-0.564332,0.399804
47709.113,36103.258,2054.104,2.516,55,47,46,0.262156,-0.455323,0.850856
47709.957,36096.215,2046.685,2.126,34,28,30,0.638634,-0.715462,0.283304
47709.418,36100.492,2051.999,2.372,43,37,35,0.525504,-0.609990,0.593092
47711.652,36090.066,2034.004,1.272,51,43,41,0.783758,-0.545292,0.297288
47712.797,36083.242,2026.426,1.489,37,34,37,0.959701,-0.271469,0.072647
47712.730,36083.699,2026.927,1.484,39,35,39,0.960454,-0.120869,0.250836
47712.047,36090.199,2032.746,1.135,46,39,38,0.823925,-0.496847,0.272565
47712.578,36084.527,2027.325,1.368,40,36,39,0.951128,-0.087415,0.296167
47712.875,36083.637,2026.338,1.433,39,36,38,0.978212,-0.199020,0.059103
47712.746,36084.688,2026.147,1.433,42,37,39,0.997687,0.003134,0.067905
47712.664,36084.805,2026.865,1.432,41,37,39,0.982571,-0.012671,0.185456
47712.645,36086.227,2025.252,1.431,42,37,39,0.997543,0.069985,0.003134
47712.645,36085.066,2025.379,1.413,42,37,39,-0.994492,-0.025163,0.101747
47710.957,36089.906,2035.464,1.566,54,46,44,0.715577,-0.607996,0.343933
47710.398,36098.250,2049.279,2.198,25,23,24,0.664923,-0.477337,0.574480
47710.250,36091.680,2039.441,2.097,42,38,35,0.711284,-0.521387,0.471413
47710.762,36094.188,2040.871,2.097,39,33,30,0.733159,-0.423420,0.532158
47710.957,36093.461,2040.257,2.020,48,39,37,0.739413,-0.433108,0.515448
47709.691,36095.125,2044.478,2.164,39,32,31,0.698448,-0.660089,0.276502
47710.684,36091.504,2038.425,1.996,40,35,33,0.702442,-0.569592,0.426779
47710.887,36092.176,2038.906,1.995,42,37,34,0.724851,-0.519173,0.452825
47708.797,36101.141,2052.890,2.396,44,38,37,0.370061,-0.546125,0.751533
47708.977,36094.625,2044.844,2.254,39,32,31,0.624522,-0.699530,0.347319
47711.453,36088.773,2032.291,1.163,45,37,36,0.827180,-0.455343,0.329296
47711.430,36089.344,2033.285,1.242,46,38,37,0.812255,-0.493662,0.310707
47711.180,36089.633,2034.506,1.440,55,47,45,0.764860,-0.559615,0.319093
47712.566,36082.758,2026.124,1.489,37,34,37,0.939265,-0.334225,0.077942
47712.398,36084.320,2027.726,1.431,40,36,39,0.914896,-0.117649,0.386166
47712.586,36083.316,2027.178,1.484,38,35,39,0.900518,-0.248267,0.356975
47710.457,36093.012,2040.433,2.112,43,35,33,0.710685,-0.457701,0.534262
47707.867,36102.785,2054.230,2.445,60,51,49,0.278895,-0.454553,0.845931
47708.848,36095.609,2047.288,2.197,38,32,33,0.542146,-0.745246,0.388183
47709.016,36094.223,2043.972,2.252,38,30,27,0.654902,-0.664750,0.359458
47709.250,36096.961,2049.029,2.234,35,31,31,0.561409,-0.645705,0.517576
47709.102,36097.395,2049.705,2.234,32,28,29,0.549731,-0.570029,0.610625
47710.313,36094.422,2041.726,2.092,37,30,29,0.754817,-0.455521,0.471966
47709.770,36094.691,2043.360,2.227,38,30,28,0.726523,-0.603548,0.328472
47709.203,36095.340,2046.022,2.207,37,30,30,0.610761,-0.726789,0.314244
47709.137,36098.488,2050.499,2.242,28,25,25,0.558114,-0.521019,0.645793
47710.617,36090.820,2037.557,1.814,41,35,33,0.670174,-0.623841,0.402105
47709.973,36091.758,2040.105,2.196,44,37,34,0.690358,-0.503143,0.519858
47708.668,36099.051,2051.308,2.292,37,33,32,0.519414,-0.529500,0.670700
47710.969,36088.898,2033.741,1.340,47,38,37,0.780406,-0.516516,0.352389
47712.023,36083.766,2028.240,1.463,37,34,37,0.867885,-0.191380,0.458421
47711.816,36084.934,2028.831,1.342,40,35,38,0.873261,-0.121884,0.471762
47712.160,36083.289,2027.836,1.582,39,35,39,0.873564,-0.264030,0.408870
47712.344,36082.465,2026.515,1.691,38,35,39,0.908011,-0.397167,0.133325
47712.199,36082.461,2027.026,1.576,40,36,40,0.863690,-0.435640,0.253491
47711.195,36087.770,2031.775,1.259,43,36,36,0.845078,-0.373334,0.382706
47712.172,36085.363,2028.184,1.387,41,37,39,0.926270,-0.037887,0.374950
47711.859,36086.258,2029.099,1.273,42,37,38,0.899887,-0.128555,0.416745
47711.621,36087.352,2030.294,1.238,43,37,38,0.899006,-0.255383,0.355764
47712.375,36086.461,2027.639,1.401,42,37,38,0.972999,0.027594,0.229153
47712.617,36085.660,2026.424,1.459,42,37,39,0.992283,0.109751,0.057704
47712.469,36085.324,2027.406,1.368,42,37,39,0.965681,0.063878,0.251753
47712.203,36087.602,2028.715,1.181,43,37,38,0.927639,-0.133701,0.348726
47711.766,36088.516,2030.989,1.140,44,38,38,0.866594,-0.360442,0.345104
47708.434,36099.551,2051.858,2.303,47,40,39,0.458286,-0.558275,0.691595
47710.020,36090.898,2038.665,2.072,40,35,33,0.668389,-0.618633,0.412975
47709.918,36092.043,2040.370,2.196,42,34,29,0.690251,-0.496379,0.526462
47709.688,36092.906,2041.107,2.170,42,34,31,0.680931,-0.486857,0.547087
47709.727,36089.809,2037.357,1.818,43,38,37,0.652048,-0.642093,0.403175
47707.828,36100.156,2052.656,2.341,50,42,40,0.392412,-0.550033,0.737209
47709.520,36093.695,2042.202,2.194,41,33,31,0.700792,-0.544321,0.461091
47710.313,36093.883,2041.212,2.097,41,33,31,0.738591,-0.447781,0.503960
47708.395,36094.609,2045.780,2.257,37,29,28,0.572166,-0.735176,0.363513
47708.527,36097.207,2050.002,2.262,36,33,34,0.486290,-0.597346,0.637730
47710.836,36086.949,2031.804,1.310,42,34,34,0.860600,-0.273619,0.429536
47710.781,36088.176,2033.154,1.363,44,34,33,0.801110,-0.451126,0.393330
47711.320,36084.793,2029.646,1.318,38,34,36,0.860179,-0.227473,0.456452
47711.801,36082.512,2027.876,1.701,42,38,42,0.822122,-0.438782,0.362748
47710.590,36088.883,2034.489,1.464,50,41,40,0.745246,-0.542146,0.388183
47709.375,36090.781,2039.583,2.109,43,38,37,0.660758,-0.590500,0.463367
47708.359,36093.926,2044.504,2.325,37,30,27,0.616063,-0.685432,0.388136
47710.430,36088.137,2033.780,1.355,44,35,34,0.762091,-0.480199,0.434310
47709.773,36087.879,2034.488,1.455,42,32,31,0.687400,-0.503424,0.523494
47709.211,36091.164,2040.336,2.216,50,41,37,0.661490,-0.540301,0.520103
47709.113,36092.980,2041.972,2.233,42,33,31,0.667648,-0.533109,0.519655
47708.441,36093.129,2043.125,2.258,42,32,29,0.630718,-0.627372,0.456727
47711.922,36081.887,2026.221,1.776,38,34,38,0.856721,-0.515126,0.025961
47710.938,36083.961,2029.910,1.322,35,32,35,0.831114,-0.305211,0.464860
47711.434,36083.109,2028.848,1.432,35,34,35,0.793944,-0.296342,0.530881
47711.391,36081.840,2027.916,1.788,41,39,42,0.788149,-0.485139,0.378763
47711.270,36082.484,2028.820,1.557,37,34,36,0.768244,-0.402880,0.497483
47710.840,36086.266,2031.317,1.294,40,34,34,0.880946,-0.205111,0.426455
47710.938,36085.609,2030.818,1.292,38,33,34,0.877764,-0.240750,0.414209
47711.426,36085.840,2029.881,1.249,40,35,36,0.899329,-0.186817,0.395357
47708.309,36096.555,2049.416,2.229,37,33,32,0.494119,-0.688417,0.530969
47708.648,36091.914,2041.501,2.264,43,33,32,0.639558,-0.528184,0.558559
47706.727,36102.043,2054.248,2.428,61,51,50,0.271814,-0.446881,0.852299
47709.855,36087.496,2034.012,1.384,40,31,29,0.704168,-0.447804,0.551016
47709.832,36088.406,2035.064,1.450,46,38,37,0.678032,-0.567538,0.467089
47709.855,36086.957,2033.612,1.424,40,31,30,0.754491,-0.397703,0.522088
47707.668,36092.344,2043.116,2.283,46,34,32,0.625431,-0.598459,0.500682
47707.453,36098.027,2051.345,2.403,43,36,36,0.454756,-0.544707,0.704621
47710.246,36086.688,2032.828,1.408,40,31,30,0.799479,-0.291723,0.525101
47710.109,36085.855,2032.296,1.380,39,32,32,0.793345,-0.279169,0.540989
47710.508,36085.375,2031.573,1.370,38,32,33,0.839882,-0.273774,0.468664
47708.332,36089.672,2039.441,2.183,40,35,35,0.630712,-0.654010,0.417701
47707.395,36094.195,2046.381,2.409,38,31,32,0.532913,-0.757813,0.376462
47707.473,36095.020,2047.874,2.329,39,34,33,0.483732,-0.755934,0.441098
47710.988,36080.582,2025.145,2.078,34,30,36,-0.897376,0.434214,0.078572
47711.613,36081.484,2025.689,1.768,36,32,37,0.850780,-0.525521,0.001344
47711.000,36080.445,2025.601,2.078,36,32,38,0.898619,-0.433580,0.067020
47710.949,36080.340,2026.178,2.068,39,38,41,0.891696,-0.440949,0.102188
47710.934,36084.828,2030.401,1.257,37,33,36,0.868658,-0.242381,0.432071
47710.824,36082.828,2029.512,1.541,32,31,33,0.770289,-0.336097,0.541936
47711.438,36081.250,2026.469,1.876,39,35,39,0.830167,-0.544204,0.121096
47711.453,36081.426,2026.981,1.892,39,35,39,0.810313,-0.534528,0.240150
47710.934,36082.117,2029.045,1.673,35,31,34,0.730306,-0.448782,0.515023
47708.133,36086.816,2035.407,1.493,40,32,30,0.635214,-0.530749,0.561078
47709.363,36088.574,2035.983,1.636,42,37,36,0.650808,-0.603964,0.460083
47709.746,36085.719,2033.042,1.444,41,32,31,0.717120,-0.304575,0.626876
47707.270,36100.629,2053.242,2.354,53,44,44,0.359131,-0.500851,0.787511
47705.512,36099.316,2053.248,2.478,56,46,45,0.363893,-0.482519,0.796717
47710.520,36079.199,2025.979,2.214,39,34,40,0.923771,-0.341669,0.172943
47710.266,36084.406,2032.047,1.357,36,32,33,0.790252,-0.320890,0.522045
47709.430,36085.152,2033.053,1.444,41,32,31,0.702642,-0.314977,0.638031
47710.566,36084.754,2031.732,1.357,36,32,34,0.826616,-0.289081,0.482844
47708.887,36089.109,2037.531,1.833,47,42,40,0.630209,-0.656814,0.414042
47707.734,36088.141,2037.654,1.865,44,41,38,0.582688,-0.679524,0.445781
47706.359,36093.867,2047.057,2.581,40,32,32,0.496082,-0.761315,0.417495
47707.070,36095.254,2048.691,2.428,40,35,35,0.472590,-0.745935,0.469297
47710.684,36079.676,2025.637,2.175,42,39,44,0.928735,-0.365946,0.059450
47710.746,36084.805,2031.171,1.320,36,33,35,0.843873,-0.286452,0.453678
47710.504,36084.094,2030.722,1.296,36,34,38,0.829023,-0.325632,0.454626
47710.336,36082.469,2029.856,1.541,36,34,37,0.735417,-0.416243,0.534699
47710.918,36080.863,2027.423,1.956,43,41,45,0.812563,-0.497004,0.304514
47710.453,36081.695,2029.200,1.673,36,33,37,0.688216,-0.487277,0.537512
47710.750,36081.496,2028.653,1.809,36,33,39,0.716138,-0.500133,0.486841
47710.211,36085.039,2032.056,1.363,37,32,32,0.798336,-0.292460,0.526428
47709.824,36085.090,2032.450,1.392,37,32,33,0.763652,-0.312185,0.565134
47709.465,36084.727,2032.800,1.447,37,32,33,0.727522,-0.311334,0.611377
47710.480,36084.289,2031.487,1.389,35,33,35,0.824117,-0.312380,0.472494
47709.734,36083.832,2032.156,1.415,36,34,35,0.767309,-0.344077,0.541155
47706.543,36095.848,2049.963,2.467,42,37,37,0.457859,-0.697610,0.551095
47707.301,36091.520,2042.639,2.452,47,35,33,0.610625,-0.570029,0.549731
47708.043,36087.363,2036.239,1.641,38,31,30,0.615842,-0.602344,0.507859
47710.727,36080.168,2026.783,2.095,38,36,41,0.866268,-0.438407,0.239542
47710.516,36080.672,2027.968,1.956,38,35,41,0.742505,-0.505430,0.439576
47710.070,36083.957,2031.709,1.389,34,33,35,0.785866,-0.355166,0.506233
47709.461,36084.133,2032.669,1.415,37,33,34,0.748426,-0.313856,0.584255
47709.289,36087.031,2034.342,1.413,43,33,32,0.674155,-0.456686,0.580476
47707.578,36089.664,2040.537,2.331,43,35,34,0.601885,-0.605257,0.520959
47710.105,36083.848,2031.240,1.370,35,34,36,0.802700,-0.363698,0.472648
47705.207,36093.441,2047.603,2.637,41,34,33,0.490565,-0.741628,0.457530
47709.938,36082.582,2030.402,1.529,38,36,40,0.725362,-0.466423,0.506260
47709.742,36081.648,2029.841,1.658,35,33,37,0.647929,-0.546953,0.530123
47710.461,36079.359,2024.994,2.214,37,32,38,-0.939466,0.330873,0.089030
47710.348,36079.031,2026.566,2.020,37,34,39,0.894676,-0.363508,0.259649
47708.082,36087.949,2036.906,1.787,42,37,35,0.596368,-0.636685,0.488853
47710.480,36080.051,2027.287,1.997,35,33,39,0.832623,-0.435986,0.341549
47710.098,36080.211,2028.050,1.956,35,33,38,0.724461,-0.492368,0.482421
47710.172,36079.184,2027.098,1.963,34,33,37,0.832143,-0.371069,0.412124
47708.656,36084.402,2033.443,1.496,32,27,27,0.679135,-0.262429,0.685497
47709.313,36083.531,2032.488,1.428,36,32,33,0.775551,-0.335590,0.534696
47709.711,36082.793,2031.117,1.409,36,34,37,0.761184,-0.473080,0.443615
47706.453,36103.605,2055.057,2.504,84,74,76,0.343456,-0.428144,0.835901
47709.719,36083.375,2031.542,1.378,34,33,35,0.788411,-0.382113,0.482076
47710.020,36083.367,2030.835,1.409,35,34,37,0.798442,-0.387172,0.461072
47706.211,36096.355,2050.738,2.514,46,40,41,0.453072,-0.620257,0.640319
47710.020,36079.492,2027.561,1.963,36,35,40,0.780479,-0.394296,0.485163
